State,Room Size,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28
NJ,1bedroom,238067.95751432265,238792.62921002047,239610.8448606498,240491.1983099016,241243.94692684792,241773.14564016234,242106.68085775943,242367.29741357698,242881.62117979594,243496.17806692416,244265.4099892548,244850.6882803884,245345.28248040698,246077.21144668027,246901.52526714702,247787.0029121938,248544.05730993094,249076.87410283493,249413.44953556426,249676.6207361378,250193.0911299951,250809.4517944223,251580.1994023269,252166.75130010836,252662.41569167678,253395.24392300594,254220.3133816954,255106.42597760554,255864.01391452426,256397.27903197537,256734.23118474043,256997.7189372098,257514.4553246253,258131.0394992381,258901.9749192214,259488.68463252613,259984.48163398608,260717.42129531255,261542.58438686872,262428.7756609979,263186.4297099813,263719.7503803562,264056.74921336566,264320.2761905071,264837.045537795,265453.65740806796,266224.61610027705,266811.3453688655,267307.15880232153,268040.11227119475,268865.28696501435,269751.48798834224,270509.15022942337,271042.4777834885,271379.4824007542,271643.01423831476,272159.7876697361,272776.40297184186,273547.3645477659
VA,1bedroom,224216.23305304462,225155.96179262068,225938.26937186538,226710.72009667303,227667.41754225886,228788.46542418504,229946.95355257991,231148.95933152712,232284.54946182613,233128.78142069027,233789.70473720186,234196.36209140453,235249.02331445477,236189.98273215722,236973.3508074527,237746.71537955286,238704.20030272836,239825.9267673449,240984.99964186293,242187.5093063843,243323.5336433617,244168.13976542727,244829.3855046657,245236.3206959577,246289.22133590307,247230.3870631729,248013.93291889425,248787.450687379,249745.06762245705,250866.90784395143,252026.07874468534,253228.67288004648,254364.7700069679,255209.43885335312,255870.73864319333,256277.72041079839,257330.66118633654,258271.86149912202,259055.43715776422,259828.98060792734,260786.6196733398,261908.47896491573,263067.6662986598,264270.2745946224,265406.3839239724,266251.06328539556,266912.3721362209,267319.3617118294,268372.30921565543,269313.5153263198,270097.0959810918,270870.643736504,271828.28651182214,272950.1490002862,274109.33908884256,275311.94975867314,276448.0611336252,277292.7422577781,277954.0526275774
WA,1bedroom,327585.02870505344,328470.4679983405,329546.77944355446,330999.5533377306,332621.95199344563,334024.25771664164,335394.32948461757,337307.9872153852,339551.33510308526,342118.0336818238,344648.52874810767,347420.2439828487,348085.7717341822,349079.33386749163,350246.623019334,351775.9482055559,353462.7593479235,354919.2636133764,356334.9396133177,358286.9700730656,360562.6058925198,363156.4724774091,365709.82749532536,368500.77775915666,369182.49042417906,370189.6710152454,371368.41913407645,372907.38622886036,374602.3103539087,376065.64111927646,377487.06113506516,379443.92477703915,381723.6273767829,384320.9158690512,386877.1501794977,389670.52316392225,390354.2743766125,391363.17026105843,392543.36167769635,394083.54320529045,395779.489189475,397243.6797768813,398665.82327197515,400623.29567050753,402903.5104957493,405501.2299894699,408057.8269570912,410851.5050918248,411535.51306687255,412544.62499864417,413724.9982037942,415265.3326935368,416961.40738452825,418425.7062695903,419847.9408894858,421805.4899630804,424085.7693049525,426683.54308484506,429240.1857304324
MA,1bedroom,312862.260780311,313348.4484440348,313970.8515900092,314306.92072455573,314848.78298908105,315606.360129118,316364.81299865193,317062.8892571191,317816.20226633386,319108.4549435986,320651.619437447,322462.0813444739,322822.01624536066,323333.6271587405,323976.43628951645,324328.88429857173,324883.8930753965,325652.0222704935,326418.9447526101,327123.8191501027,327882.58868920675,329179.22105307714,330725.9009046992,332539.18441550503,332901.3840781594,333414.81280377146,334059.0810024984,334412.7001332174,334968.64891146566,335737.5325992032,336505.0606752373,337210.4211530085,337969.58084470563,339266.5263647615,340813.45757136174,342626.9428323739,342989.3044299382,343502.86313269153,344147.23565763974,344500.9385258555,345056.95451604994,345825.8921514916,346593.46352867904,347298.8587621438,348058.0463505169,349355.01426185446,350901.9634408288,352715.46312737645,353077.83630360453,353591.4042999785,354235.7842844562,354589.49314006726,355145.51393604773,355914.4554288561,356682.0299021609,357387.42762072606,358146.6172037662,359443.5867161243,360990.53718015866
IN,1bedroom,78471.07697508167,78659.40034155172,78820.28923527928,78964.40816138056,79206.25163119628,79518.83874617438,79981.53676406489,80360.93662837695,80699.71205733565,80989.4057425036,81363.10014983005,81679.94507411032,81874.60532595945,82139.48940356472,82359.87273818313,82545.03083638915,82809.55756074858,83127.8173758854,83581.47927586854,83940.08276746578,84249.59193285703,84504.90137338026,84842.26687129187,85123.64307932451,85285.99671275458,85523.45657957658,85722.4106054062,85892.65868362259,86148.78797027745,86464.70962858328,86921.29458177608,87287.04890796772,87606.77617955462,87874.18328570956,88224.39703840975,88518.37016914219,88692.24328656861,88939.52387089342,89146.19360391262,89321.85510941822,89581.0877408572,89897.95488188181,90353.60391480739,90716.90295359198,91033.06475672535,91296.21696264122,91641.8879449608,91931.3882431586,92101.15484888968,92344.91954741707,92548.81223481473,92722.50951075854,92980.59712839259,93297.08754788601,93753.03247574471,94117.17325564449,94434.57841537031,94699.22657907686,95046.50332227109
AZ,1bedroom,151314.29480510007,152256.98985472592,153416.04499907678,154554.01042545243,155766.6705108058,156800.1144506451,158009.89253025167,159275.09153588212,160839.39560892674,162273.13879427992,163643.35070603073,165159.7962347096,166183.3048804243,167185.31660659963,168395.95172482647,169578.76952425818,170830.43186606086,171897.79097926762,173137.06065985473,174427.9046627545,176014.50884373076,177467.6435232042,178854.71768716336,180385.8261163786,181422.08517345498,182435.18426870086,183655.46062511363,184846.662151394,186105.6147265171,187179.31320440324,188424.09540328325,189719.73292406157,191310.50540207222,192767.2647055915,194157.49073213752,195691.33992498534,196729.9822665745,197745.153793387,198967.2322731196,200160.00087090777,201420.3161236476,202495.19954445303,203741.01213357702,205037.54565030386,206629.09725908015,208086.53407096432,209477.3492381331,211011.71072970863,212050.79855065583,213066.3574527393,214288.7727821998,215481.83429424377,216742.40425629204,217817.50916454816,219063.51435240806,220360.21534712493,221951.91258965645,223409.47604021506,224800.401328515
TN,1bedroom,176548.07282052145,177583.94029203913,178572.67203493137,179542.05563169677,180582.28499591936,181728.38840638395,182858.52837759504,184053.9697622548,185235.48870389408,186445.05038698384,187823.1425322325,189473.9456788984,190492.49794812448,191554.32476868448,192565.17169724297,193553.3981931863,194609.68357814933,195769.46888281865,196911.26793869215,198116.64478652086,199306.63043954546,200523.4072337502,201907.6479215732,203563.69071288913,204586.70808789541,205652.3399711445,206666.42948911947,207657.4192476022,208716.05942353772,209877.8514288421,211021.3605505146,212228.1946785237,213419.42219343228,214637.25727482417,216022.39981154574,217679.2111385166,218702.88344258486,219769.07344187392,220783.63857397594,221775.03364028304,222834.01921056904,223996.10555328854,225139.86550278665,226346.91338071303,227538.3230485666,228756.3133566636,230141.58817414503,231798.51222784948,232822.28059514324,233888.5524573853,234903.18735128263,235894.6418670465,236953.67809884276,238115.80761417918,239259.6043544252,240466.683584612,241658.1199701675,242876.1330464983,244261.42726656425
MO,1bedroom,89337.64982656029,89553.16348220152,89799.355595798,90108.57315304526,90298.91687419504,90535.02570215298,90788.6268988017,91115.08516489243,91375.76305991963,91602.40451699459,91826.39253841888,92082.90344683894,92246.60371918482,92461.96166178017,92707.69884052021,93016.88062433456,93207.0028733485,93443.11405865189,93696.60564989698,94023.07499161379,94283.69774746176,94510.34966120103,94734.30950204306,94990.82812362476,95154.51377919555,95369.87685331743,95615.60634833336,95924.79136158824,96114.9095233351,96351.02267336159,96604.51206811008,96930.98257888902,97191.60414410196,97418.25674294398,97642.21593374135,97898.73495249881,98062.42025107626,98277.78355365779,98523.51285168433,98832.69799559594,99022.81604822852,99258.92927265742,99512.41860678289,99838.88915979351,100099.51069124392,100326.16331399856,100550.12248595718,100806.64151822939,100970.32680627967,101185.69011648852,101431.41940862563,101740.60455683716,101930.72260617194,102166.83583302291,102420.32516530046,102746.79571967453,103007.4172500889,103234.06987361067,103458.02904498819
MD,1bedroom,175156.03224238515,175250.9576494105,175494.8647252904,175712.23241525993,175980.4795839274,176296.97553378996,176624.04586169857,176968.9776312879,177309.0239332439,177617.40790587995,177996.32627989262,178670.95250360804,178494.47174075196,178596.8797372293,178847.38386501014,179070.56786951396,179343.9430128086,179664.9600599436,179996.01642952228,180344.46250708555,180687.6072113057,180998.72290144113,181380.0497040116,182056.79932742674,181882.19066755258,181986.24921035682,182238.20854824287,182462.6755439695,182737.1818410899,183059.19617406355,183391.1318042885,183740.3530851628,184084.18125017008,184395.8995159665,184777.75758153558,185454.97559488413,185280.77989267927,185385.20252109782,185637.48285637514,185862.23286060622,186136.98867319242,186459.2229923738,186791.35257423,187140.7448532575,187484.72377940154,187796.5749642964,188178.55021846664,188855.87155156687,188681.7669415927,188786.269881804,189038.62102426225,189263.43345589904,189538.24430783198,189860.52715265137,190192.69951731083,190542.1295159507,190886.14169772668,191198.022202569,191580.0233067764
WI,1bedroom,124215.04623504827,124785.27856046532,125420.4794571017,126093.85758413078,126739.91925878372,127301.62897102011,127861.56968394715,128404.58125069548,128968.1068145137,129499.87909080028,130003.76978613163,130345.71732119327,130926.73837369634,131496.95861179178,132132.15370665785,132805.52904890632,133451.58938689774,134013.29845755253,134573.23886252806,135116.25028146332,135679.77577433304,136211.54801656518,136715.4386955508,137057.38622276668,137638.4072715039,138208.62750779177,138843.82260179022,139517.19794362225,140163.2582814138,140724.96735197262,141284.9077569021,141827.91917581524,142391.44466867435,142923.21691090142,143427.1075898846,143769.0551170993,144350.07616583596,144920.29640212358,145555.49149612192,146228.8668379539,146874.9271757454,147436.63624630426,147996.57665123374,148539.5880701469,149103.11356300602,149634.8858052331,150138.77648421627,150480.72401143098,151061.74506016762,151631.96529645522,152267.16039045353,152940.5357322855,153586.596070077,154148.30514063584,154708.2455455653,155251.25696447847,155814.78245733757,156346.55469956464,156850.44537854783
MN,1bedroom,160140.85481449892,160816.28149610083,161546.0318267085,162289.29584690632,162926.32781095142,163678.53065115615,164378.87048489664,165198.7811130273,165917.609484096,166565.98189787864,167249.2229257187,167973.37427131916,168542.76147613252,169219.74988757496,169950.22138745926,170694.2611540955,171331.63060332023,172084.21974547635,172784.71642178186,173604.81994377734,174323.72057978608,174972.18959556977,175655.4635574733,176379.6634342567,176949.065437425,177626.07831192922,178356.55633678255,179100.6084782535,179737.98073010443,180490.57615549772,181191.07399026066,182011.18071491754,182730.08180141158,183378.55245619742,184061.82657484495,184786.02729386472,185355.42933883387,186032.44264795398,186762.92067411888,187506.9730408118,188144.34528279395,188896.9408253934,189597.43864955127,190417.54543545874,191136.44651358685,191784.9172005138,192468.19131331952,193192.39204927327,193761.79409042117,194438.80740849802,195169.28543226267,195913.33780371072,196550.710044226,197303.30558935896,198003.80341263782,198823.91019989972,199542.8112775088,200191.2819651621,200874.55607766472
CO,1bedroom,264440.16189217527,264883.13552221097,265633.3070302598,266444.92149446823,267219.625893466,267923.4185635135,268498.1272352751,269083.18491014343,269856.87568482594,270879.41508511646,271910.97836278955,272927.7121182167,273648.90220979555,274095.303731527,274848.3923121714,275662.4891597283,276439.3060309018,277144.8963849001,277721.13486053626,278307.49437716295,279082.29300104704,280105.7751655833,281138.1407225056,282155.55720640614,282877.32829041267,283324.224228613,284077.7335507905,284892.18844353565,285669.3100061806,286375.15964838,286951.6187746663,287538.1660619248,288313.12447600305,289336.74261977035,290369.2238931255,291386.73885009973,292108.5937333213,292555.5609834872,293309.13099115476,294123.63752640726,294900.80303610716,295606.6900766386,296183.1810283849,296769.75539866695,297544.7368600212,298568.3746166996,299600.87258036906,300618.40174056846,301340.26871053694,301787.2462463563,302540.8250069717,303355.338990861,304132.51083924714,304838.4032739123,305414.8988159913,306001.4770925826,306776.4618781517,307800.1024636906,308832.602834681
AL,1bedroom,98916.59932428303,99295.7687712983,99725.74877519757,99816.87502957672,99783.62393980953,99656.09419502312,99889.43024565434,100397.58557595899,101216.90302677294,102146.78603910818,103094.5344227562,104105.97626478394,104573.76528190824,104952.97838530561,105382.94085187287,105474.03658299656,105440.76168110252,105313.2186386259,105546.5493842,106054.70378849554,106874.02201294639,107803.90605838894,108751.6551915584,109763.09742947518,110230.88659181078,110610.09971055595,111040.06214634569,111131.15784310564,111097.88291786175,110970.33986373506,111203.6706054413,111711.8250096744,112531.14323527766,113461.02728184633,114408.7764157359,115420.21865399116,115888.00781642608,116267.22093516053,116697.18337090882,116788.27906763233,116755.00414236645,116627.46108823008,116860.79182993389,117368.94623416771,118188.26445977241,119118.14850634224,120065.89764023249,121077.33987848804,121545.12904092301,121924.34215965743,122354.30459540569,122445.40029212915,122412.12536686326,122284.58231272685,122517.91305443067,123026.0674586645,123845.3856842692,124775.26973083903,125723.01886472928
SC,1bedroom,134755.1340498236,134895.6427010658,135195.2598307445,135544.62399623092,135889.6650669772,136213.28620292406,136485.40253261413,136810.94148951772,137134.8411343387,137581.0486050571,137902.5187870271,138307.21317755748,138608.23296669533,138747.7906621543,139046.59620715337,139395.2677329778,139739.71767662012,140062.83432044464,140334.52009586006,140659.6916000816,140983.2776457085,141429.21747800882,141750.45924637263,142154.9586993605,142455.812120802,142595.22783124348,142893.91220040346,143242.4803097954,143586.84199361142,143909.88331287925,144181.50480322767,144506.62144393564,144830.16066678922,145276.06053861382,145597.2682030682,146001.73855038063,146302.5671318446,146441.96164283014,146740.6279195047,147089.18058802735,147433.529093972,147756.55916670378,148028.17105879693,148353.27950796008,148676.81173981322,149122.70564523124,149443.90821770948,149848.37421932054,150149.1990919847,150288.5904377283,150587.25401305556,150935.80437613756,151280.1509145246,151603.17930806195,151874.7897670617,152199.89699316418,152523.42818120716,152969.32119579476,153290.52300800176
LA,1bedroom,148522.24197258128,148446.81780667594,148523.68472089988,148843.37178926976,149063.83600143171,149348.61558789999,149392.66093196228,149621.79179244896,150009.4936574568,150450.95202315858,150762.34039028492,151007.09866178076,150941.44207096595,150863.05068905553,150942.75640735292,151259.72752631185,151482.7901499925,151765.08377615784,151811.50749584817,152038.36290944964,152428.24174703757,152867.61735280094,153180.99834445582,153423.85022605115,153360.01752247682,153279.88118552588,153361.25634260534,153676.63027093044,153901.22096377303,154182.0526508847,154229.87504142703,154455.392314326,154846.55138202454,155284.70216207774,155599.2549727734,155840.98574803257,155778.2256327789,155697.06312581323,155779.4200434423,156093.85469877865,156319.34401577947,156599.31596840778,156647.9608867835,156872.69122831032,157264.6031714246,157702.03365818207,158017.2755901069,158258.34706717284,158196.21771772523,158114.4517425471,158197.38601215044,158511.2683015207,158737.2860797966,159016.7524413197,159065.88107038094,159290.148634725,159682.50332745654,160119.5102254311,160435.15741452613
KY,1bedroom,93187.87204612914,94007.23729243939,94758.40627977674,95376.16316381979,95920.9861577895,96598.39305136258,97318.2207323899,98279.10162078339,99174.18965786451,100146.1423303979,100913.60774366229,101707.91373584738,102469.76144319365,103290.22605441748,104041.2663311749,104659.55980688955,105204.2644112587,105881.93913167511,106601.6819681747,107562.69927984357,108457.73242776687,109429.7558339866,110197.18760447334,110991.5308234364,111753.35856324673,112573.84300769244,113324.87167434713,113943.1758201293,114487.87376565384,115165.55427043117,115885.29332355422,116846.31378947938,117741.34480188203,118713.36993585767,119480.80050656396,120275.1446751127,121036.97174310968,121857.4567107756,122608.48500215587,123226.78943677561,123771.48717303791,124449.16783748798,125168.9067740694,126129.92732835504,127024.95827591378,127996.98345882422,128764.41399347568,129558.75818914025,130320.58523709979,131141.07021979743,131892.09850004592,132510.40294300107,133055.1006730808,133732.7813421541,134452.52027530238,135413.5408321527,136308.5717778053,137280.59696213863,138048.02749573192
OR,1bedroom,274809.9018686495,275304.8809451481,275838.0516889014,276359.95005738025,276871.51772913215,277556.682028454,278442.3774570534,279105.54567945097,279707.13476625155,280009.0984916931,280572.3957072319,281250.9897838864,281437.7499844792,281930.8226236536,282462.29632417945,282982.68404466624,283492.90699088667,284176.8742629961,285061.5041402143,285723.7238463758,286324.4685974964,286625.6807251124,287188.3088947909,287866.30741043127,288052.5374636268,288545.1381842972,289076.1917996248,289596.2055750931,290106.0956486546,290789.7666092702,291674.13272045343,292336.1176313991,292936.6533761044,293237.6794535855,293800.1420079996,294477.99309877626,294664.09191956074,295156.57582177,295687.5254494261,296207.4466587389,296717.2543331755,297400.8519449979,298285.15276367404,298947.0795535339,299547.5635608999,299848.54358362727,300410.9651417249,301088.7797390274,301274.846074609,301767.30105963716,302298.2249462391,302818.1232417739,303327.91051917395,304011.48997427424,304895.7746304771,305557.6870330737,306158.15823340556,306459.12685576314,307021.538265654
OK,1bedroom,56604.00662947473,56828.40071196137,57253.33727724888,57706.41909888549,58175.81532595987,58546.404153697076,58812.539780866566,59044.16769696045,59248.936780111464,59580.701210679355,59905.17510152093,60319.3017173143,60662.082809261105,60889.17332711717,61315.511401965516,61770.01425487928,62240.11560008824,62611.45493519875,62877.943597188205,63109.96882466629,63314.91362153018,63646.88892539506,63971.44963868879,64385.68848686363,64728.51209037089,64955.6625200503,65382.02117044599,65836.5561078456,66306.66726234468,66678.02383808323,66944.5170825962,67176.5516076274,67381.49848515859,67713.47882190626,68038.04044068826,68452.28202390071,68795.10599513171,69022.25791713409,69448.6166984156,69903.15245344612,70373.26364068319,70744.62066627883,71011.11390711922,71243.14868070827,71448.09554419522,71780.07601885847,72104.6376232187,72518.87928327592,72861.70324282917,73088.85520782453,73515.21398057988,73969.74975976037,74439.86094112236,74811.21798033599,75077.7112172742,75309.74599857083,75514.69285953065,75846.67333857167,76171.23494132495
CT,1bedroom,119281.56286636808,119625.27227149755,119961.80051693876,120239.51646720646,120489.29046085234,120816.05002480578,121065.0048666541,121308.82303302699,121511.76368087866,122073.77730911845,122415.58142017291,122813.71763458177,123378.1576714197,123724.79383342799,124063.5313977254,124342.91509492611,124593.9480194976,124921.65791173172,125171.33012720449,125415.68981688836,125619.03924405159,126181.36144723573,126523.39849203608,126921.71054097387,127486.28330989595,127833.01966727695,128171.83286598316,128451.27365727555,128702.34968042289,129030.09210644789,129279.78888067996,129524.16710901677,129727.53053043956,130289.86329746034,130631.90831657646,131030.22638508024,131594.80369798775,131941.54348548377,132280.35927347845,132559.80201934514,132810.87951794057,133138.62305773603,133388.3206727192,133632.69953571315,133836.06343621915,134398.39656488513,134740.44185699607,135138.76013157528,135703.3376000428,136050.0775049663,136388.89338160332,136668.33619438342,136919.41374348974,137247.1573214143,137496.85496517995,137741.23384990095,137944.597766808,138506.93090785464,138848.97620931137
IA,1bedroom,80294.6471811174,80277.64986651215,80446.6576210063,80617.2000291813,80930.91568147897,81089.7729678562,81396.85669743233,81687.19456691292,81895.19173140457,81944.27284560964,81892.76473301671,81800.84824938989,81880.9334523983,81863.44623008351,82032.76021948675,82203.02222342492,82516.93601623406,82675.62693532485,82982.83499632977,83273.07241793779,83481.14658535366,83530.16655474265,83478.70585888032,83386.75201544978,83466.86634166256,83449.35625342673,83618.68810956295,83788.93610771466,84102.86085584911,84261.54319315609,84568.75797005108,84858.9901325043,85067.06841649438,85116.08516269877,85064.62699001268,84972.67117112176,85052.78704383438,85035.27574483943,85204.60854884383,85374.85580491676,85688.78113400836,85847.46301649115,86154.67814945943,86444.91003314801,86652.98853537806,86702.00511072573,86650.5470718005,86558.59114819032,86638.70710288592,86621.19573970781,86790.52859396016,86960.77581069479,87274.7011705837,87433.38302895577,87740.59818079996,88030.83004971092,88238.90856351012,88287.92512980048,88236.46709796609
MS,1bedroom,76085.01916318627,76401.26295470852,76761.68808108827,77143.13040017146,77468.00656632187,77784.64231718816,78052.88540315526,78259.00568242394,78437.75614420521,78619.32826728174,78704.55265204268,78822.20367034654,79094.43567562838,79412.92025325751,79774.80099334593,80156.76825608766,80481.49469712442,80797.68090642783,81065.47792127283,81271.31316274428,81449.9646426416,81631.57053267244,81716.88613948901,81834.6259035537,82106.91368197337,82425.41686110277,82787.29010011705,83169.23887178628,83493.94766738635,83810.12297221649,84077.91650430378,84283.75339214275,84462.40861638918,84644.01801280548,84729.3357498749,84847.0761632955,85119.36358389599,85437.86600556388,85799.73854822393,86181.68690408459,86506.39557918491,86822.57096114955,87090.36464632138,87296.201672372,87474.8569777107,87656.46639636722,87741.78411692359,87859.52449943386,88131.81189261843,88450.31429848561,88812.18683706647,89194.13519644133,89518.84387777744,89835.01926517715,90102.81295342486,90308.6499802182,90487.30528481289,90668.91470221248,90754.232421692
AR,1bedroom,94193.8983857076,94541.50600620141,95001.5502450709,95383.40419205531,95849.70329184705,96375.05048562225,96935.54295325234,97050.77116224659,97139.40323377197,97097.12955735723,97457.41015920194,97783.50415146328,98148.80116109684,98495.28325702473,98956.17554875049,99337.35991458276,99804.17035505,100329.11768681464,100889.91760838468,101004.90656029593,101093.72323401934,101051.30625606919,101411.6976182302,101737.70573763455,102103.0691789099,102449.49980271689,102910.43193143664,103291.5854409212,103758.41976819091,104283.34860107247,104844.16284482356,104959.14070598394,105047.96596687632,105005.54233950691,105365.93885022633,105691.94298296155,106057.30951110904,106403.73774469233,106864.6717241729,107245.82380058597,107712.65923749359,108237.58721116846,108798.40212021094,108913.37946622846,109002.20512600095,108959.78118977426,109320.177939645,109646.1818872028,110011.54855873508,110357.97668129402,110818.91074674191,111200.06275658957,111666.89824503945,112191.82617880461,112752.64111874961,112867.61844083898,112956.44411913928,112914.0201685663,113274.41692954552
KS,1bedroom,55979.5192345652,56083.849176614865,56177.07235496635,56319.59661322869,56427.752126160914,56576.40132685764,56692.37939003767,56713.09715678039,56763.53998735201,56868.135884406256,57025.953620851295,57103.91945764004,57302.46578026011,57406.83042449325,57500.07578155788,57642.60874692017,57750.764988292976,57899.412095657404,58015.38807815265,58036.10466261502,58086.547101610166,58191.143024027435,58348.96090602608,58426.92686358914,58625.47324727499,58729.83790754999,58823.0832596042,58965.61621549068,59073.77245005706,59222.419554380256,59338.39553632546,59359.1121212575,59409.55456084104,59514.1504836311,59671.96836577448,59749.934323348374,59948.480706998285,60052.84536723809,60146.09071927248,60288.62367515248,60396.77990971937,60545.427014045046,60661.402995992285,60682.11958092535,60732.56202050915,60837.15794329912,60994.97582544234,61072.94178301612,61271.48816666598,61375.85282690578,61469.09817894016,61611.63113482017,61719.78736938707,61868.434473712754,61984.41045565999,62005.12704059306,62055.56948017686,62160.16540296683,62317.98328511005
UT,1bedroom,247175.93761568496,247415.37664690422,248327.06682323662,249295.0199548752,250850.87125959757,252220.84468953565,253190.6489182868,254213.39272080752,255392.51510920294,256877.72766821666,258002.9669598306,259383.35523875835,259970.10564330607,260196.1840009038,261096.84648394756,262055.69752816798,263604.03611076437,264967.80865609774,265932.4947706373,266951.01416087605,268126.64978473476,269608.9844222476,270731.8483219825,272110.2759892057,272695.4081351874,272920.15080720274,273819.7108360327,274777.65193160245,276325.23945666145,277688.3920907239,278652.5665400918,279670.6636098145,280845.95065685344,282327.99758445256,283450.62401287607,284828.8556749531,285413.82604131976,285638.4351829438,286537.8849978549,287495.7351245612,289043.2475653278,290406.3382259771,291370.46152344864,292388.5163731875,293563.7685725049,295045.7867373339,296168.389425412,297546.6014925752,298131.5556856031,298356.15147800377,299255.5902746723,300213.43130709167,301760.93624157464,303124.0207066535,304088.13889039704,305106.18951934384,306281.438234885,307763.45352425886,308886.0538389808
NV,1bedroom,137438.66456401825,137609.2609479694,137474.98762164265,137079.54183651728,136563.59750343568,136374.97451676754,136589.62533748808,137055.62014882892,137445.13362752195,137994.4332007572,138336.86862281596,139035.86272308943,139232.56775786035,139374.79624884215,139215.34303499907,138797.54709732553,138261.76433888948,138055.53238424246,138254.553146239,138706.674416779,139083.87347377013,139622.24252940872,139954.97581377695,140645.35810999508,140834.41914182014,140969.8626687385,140804.38699026953,140381.24539713914,139840.71773208454,139630.27410704453,139825.55650937982,140274.35953996918,140648.61326334675,141184.3679842102,141514.78073473973,142203.10328048217,142390.33603816136,142524.15675377712,142357.24063677774,141932.82048269786,141391.15794234868,141179.7069801654,141374.0952506741,141822.10463265365,142195.65389825765,142730.7833288495,143060.64105970517,143748.47095930815,143935.26643479682,144068.69901032824,143901.43837272326,143476.7124155263,142934.7784384476,142723.08654380156,142917.26095802145,143365.08051704508,143738.46129214176,144273.44116731803,144603.1661499098
NM,1bedroom,152390.1262008844,153210.4079688433,154402.70887919105,155752.17065440235,156990.65795438577,157898.64046598112,158287.98605247735,158554.65129441308,158869.8194607831,159443.61420388744,160111.10808703632,161112.67572069465,161714.26207792968,162580.30134851072,163810.6046777397,165196.57623154082,166466.02859498654,167403.22572156653,167817.73278026632,168107.82500887784,168443.39822607138,169036.00856177259,169720.02644558542,170736.72359933413,171351.67713519922,172229.89241180403,173471.00099125862,174866.7777876482,176144.9596615949,177090.05652878367,177511.6132757109,177808.0722095572,178149.33686676662,178747.07965224772,179435.6914314425,180456.5268076182,181075.18776405786,181956.7400768579,183200.84032003826,184599.3083441078,185879.90410686668,186827.17153020998,187250.67585624763,187548.88550061992,187891.72143742684,188490.87635165526,189180.75577567125,190202.7302113641,190822.41382782874,191704.88495429308,192949.8102039362,194349.0193931533,195630.2807015562,196578.14599563958,197002.187222737,197300.87915137928,197644.1482076426,198243.69216831177,198933.92098914372
WV,1bedroom,61685.983913977994,61840.411758141316,62046.7575580442,62233.98032245993,62463.2090701862,62653.735624651636,62816.32375311597,62723.79059979108,62640.810968729354,62514.72760775754,62452.659558150925,62331.62519712556,62404.59726166465,62559.023328194664,62765.370280147516,62952.594302069876,63181.823767072,63372.35060343539,63534.93879541808,63442.40563091602,63359.4259778481,63233.34260242026,63171.27454642494,63050.24018357865,63123.21224807944,63277.638314966076,63483.9852671997,63671.20928926113,63900.43875431009,64090.96559067982,64253.55378265742,64161.020618150134,64078.04096507929,63951.95758965032,63889.88953365476,63768.85517080852,63841.827235309414,63996.253302196106,64202.60025442975,64389.8242764912,64619.053741540156,64809.58057790989,64972.16876988749,64879.6356053802,64796.65595230936,64670.5725768804,64608.50452088483,64487.470158038595,64560.44222253948,64714.86828942617,64921.21524165982,65108.439263721266,65337.66872877022,65528.195565139955,65690.78375711756,65598.25059261027,65515.270939539434,65389.18756411047,65327.119508114905
NE,1bedroom,95558.35401463589,95990.9997422412,96301.88861953876,96605.22214285012,96927.66770463617,97271.44416671139,97575.42165688361,97730.52939934512,97907.57442754997,98194.16494682209,98708.35188440846,99168.3201205132,99503.5789338171,99936.14665037161,100246.9958258643,100550.31949546906,100872.76973429647,101216.55402591245,101520.53720884139,101675.64753951189,101852.69299749027,102139.28301280792,102653.46932805901,103113.43715796471,103448.69580888595,103881.2635156492,104192.11273883774,104495.43645652736,104817.88672367307,105161.67102496426,105465.6542070353,105620.76453351454,105797.80998786917,106084.40000126172,106598.58631597935,107058.55414605973,107393.81279733134,107826.38050436144,108137.22972767713,108440.55344539236,108763.00371251751,109106.7880137805,109410.77119583233,109565.88152230346,109742.92697665723,110029.5169900518,110543.70330477162,111003.67113485336,111338.92978612546,111771.49749315555,112082.34671647106,112385.67043418612,112708.12070131119,113051.90500257415,113355.88818462598,113510.99851109712,113688.04396545091,113974.6339788455,114488.82029356534
