State,Room Size,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28
OK,1bedroom,56629.8827371892,56997.52982259033,57231.56749859285,57420.15553821867,57566.60943937469,57735.22912429049,57927.98645605453,58121.64157849743,58312.46613053336,58435.962503688104,58548.2116697673,58611.01967165714,58690.911988258165,58760.56228443208,58878.4860474024,59006.51012692489,59145.03391551165,59272.937075053735,59390.78891490975,59507.54183502105,59625.01330520204,59765.45955208326,59906.030665449754,60062.157470237726,60216.45643775176,60370.90227815254,60502.68724600222,60625.627534015905,60740.83168171998,60862.27668250376,60990.72585214304,61121.39505382926,61253.49332341275,61372.916953805805,61489.42393301576,61595.92917758623,61709.78115498209,61820.605425914,61939.291237739504,62057.90170672238,62177.14302268896,62296.2950452511,62415.95746287054,62536.988570234345,62659.618622558264,62784.815742838,62908.72137196646,63033.57502476036,63162.23610789218,63289.434625449176,63412.010088198294,63531.05035516923,63647.4061841712,63766.45234299378,63888.838954623025,64013.0611775516,64138.9107377082,64261.072892813136,64381.34393476317
CT,1bedroom,119216.35906340177,119514.16019571235,119845.54733319573,120150.88897117054,120476.9812485942,120814.86017445428,121134.64534274676,121411.91148646605,121694.07317218599,122090.62923702846,122432.272826757,122773.79044984948,123271.41132639127,123571.17820229776,123903.17840375946,124207.9454213111,124531.28290289438,124869.96583397205,125187.59004178262,125464.66499305825,125744.27697979216,126150.85055351678,126493.9450711971,126839.75330867186,127338.75665344401,127639.79280829492,127973.01451679479,128278.95683468807,128603.48372024002,128943.08302940904,129261.69423580107,129539.57971315041,129820.05507667662,130226.78212424395,130570.41391793685,130916.56075727986,131416.00452004443,131717.44308478257,132051.02958239868,132357.30242233517,132682.1255970823,133022.00461994074,133340.8638926862,133618.98091371002,133899.66168315228,134306.60928492591,134650.42229286858,134996.74267967776,135496.3383822975,135797.9158820013,136131.62957177224,136438.01886052245,136762.94881071852,137102.92500626543,137421.8735210405,137700.0718937346,137980.82736862308,138387.84158831387,138731.7165587675
IA,1bedroom,80259.37566878296,80370.9013787176,80433.81650187183,80501.84093570779,80528.59040741512,80612.83055697929,80647.02538204203,80681.93905555911,80741.44640761735,80883.75553940136,81036.56665680833,81210.31452782285,81346.87257535572,81460.91300114986,81579.9232817488,81695.56129649095,81823.72711035854,81936.57593683385,82063.29051938638,82185.4256068137,82294.29098162054,82404.5478385942,82486.79244713765,82569.6515867122,82673.96621173953,82786.25131156725,82885.33938337353,82983.96639806434,83076.87664567852,83179.2272006395,83273.76365849716,83365.54660385748,83456.94552470704,83577.41131253101,83682.96984254337,83796.06819500896,83910.7254124066,84023.01923131164,84128.30693465643,84232.16465533598,84336.52148976902,84441.92837470665,84546.90251027986,84648.52016211554,84745.3938157994,84861.95050006424,84959.16432364257,85061.58074301302,85172.32826787914,85284.23616876244,85387.04864256567,85488.77317195639,85588.89809971307,85692.93486035455,85794.04344867918,85892.01157529907,85986.72738835648,86104.32387862501,86204.0941344995
MS,1bedroom,75902.02249678236,75991.72215801214,76080.077420275,76151.00193354161,76243.58054919017,76300.26125303986,76374.43262104224,76479.33491042368,76598.45718808834,76749.12250327537,76965.99607738473,77184.6081052157,77409.96586897831,77614.23151944291,77818.9320654148,78025.05183038521,78221.0883457938,78408.30580246204,78587.2157763039,78751.77787720416,78908.62998558964,79079.71148734927,79228.04262005202,79392.61597141843,79544.3974515083,79687.7326163529,79830.55604885485,79964.77008299375,80105.78586369778,80223.57601286983,80346.78388219638,80479.62682779186,80616.42703080107,80776.66788022559,80961.48638688019,81154.83077446262,81345.77774312366,81521.55053976722,81697.31522936633,81869.80597244785,82040.11525480032,82194.86353008274,82347.72740059093,82497.46686637447,82644.95634282836,82810.98586558121,82976.41344858083,83154.47217860585,83324.60340044419,83483.13982183806,83641.40019357952,83793.54803374436,83948.29368291622,84083.40056675125,84220.50794120587,84361.27924481957,84503.10295421268,84666.07393906481,84841.83910437956
AR,1bedroom,94110.82230122165,94360.26600819423,94572.95243812985,94775.94290280447,94952.08099988611,95109.57998235029,95260.00646904683,95482.29912288778,95711.13424787448,95964.09066863533,96109.27604172255,96263.01324888729,96417.25286975932,96583.04398307845,96752.46903006907,96926.06476964918,97099.43527941983,97278.87526033526,97463.1863559849,97653.00359161205,97847.83331907648,98048.96630571742,98217.19255014989,98390.34091393842,98558.57261783139,98733.25826855173,98906.57628478835,99082.66419300751,99255.14875944509,99430.48848106968,99609.23113609102,99803.1694699702,100002.47475201363,100210.73716354609,100375.44133506551,100545.64380389484,100711.74791338474,100885.06756512808,101057.75949350462,101233.43938288519,101406.01290065824,101581.9117838962,101761.43116641189,101954.76326034924,102153.41552103194,102360.64764645297,102525.84993024208,102696.46961715825,102862.87493627527,103036.3875989769,103209.16721165185,103384.90405411656,103557.463701487,103733.2816275747,103912.68909293895,104106.10758345142,104304.85306231196,104512.2325497348,104677.36326923213
KS,1bedroom,55806.7742880057,55852.94796768714,55893.54420952593,55907.56727134231,55925.83584238961,55930.403268853624,55945.86390012081,56001.57710855354,56054.54018105333,56101.8963343548,56097.30023109383,56116.277475408795,56156.794115190205,56189.289989481695,56220.857765825036,56256.42958733778,56290.365616149415,56332.403914806935,56374.88088602205,56417.022113774634,56467.65278127087,56531.98937124896,56577.6841242825,56614.723215841186,56650.3296968419,56686.931814822696,56721.21385805488,56749.95276045314,56778.92735486353,56809.1836306922,56843.16831514788,56889.55339793945,56940.90754155734,56999.91370822659,57029.833255847276,57061.20580219324,57098.350843469445,57133.66433016465,57167.094594177855,57197.97604921331,57228.50639765472,57262.457542671225,57299.10543921951,57344.159529707766,57395.286743529374,57455.96458380399,57490.83144755726,57523.98109426435,57560.64361467756,57596.36123070248,57630.05862238829,57660.268140466236,57690.310581021775,57723.10296124003,57758.91563573684,57804.387144288,57855.58552638475,57915.739105656176,57949.05441982487
UT,1bedroom,247168.85391838112,247405.72304648286,248302.51164209837,249256.18554629938,250777.9485888507,252129.51488873467,253094.03758988052,254115.45812456874,255292.65543266968,256759.32328242747,257882.3324346151,259257.1977229617,259841.31106206868,260059.67159640865,260951.03048377603,261900.59512272853,263437.78668668907,264792.38335504086,265749.6993020013,266761.7610094793,267931.40364735323,269406.5535937024,270524.4367697,271898.0337110114,272472.7437649373,272691.0108797487,273573.266346563,274514.81700141943,276028.3827248142,277372.0618491644,278328.9719388501,279343.6743078659,280515.27567489893,281978.79100546945,283097.8946987814,284469.80298522906,285050.5769303165,285266.94681003917,286155.7046205326,287103.05084039597,288636.6337650021,289989.1265937717,290945.58531733294,291957.2378260344,293126.5117279959,294599.9787036127,295717.58756900765,297090.67422410275,297665.73114191607,297883.5666636718,298766.2983530535,299708.2841027926,301223.7840139826,302568.2599689867,303525.0265490837,304539.3321519285,305710.62472233945,307175.1134659106,308294.01484292815
NV,1bedroom,137454.68517968984,137655.56367530327,137608.3012181055,137342.69593752985,136981.10802971583,136898.35951988504,137157.505197653,137627.81038876515,138037.19408205405,138584.12025997957,138956.71176801866,139628.9189277852,139881.69181983237,140094.6010072735,140095.566753778,139905.73829798584,139636.0545245574,139616.55489065737,139902.24358823622,140375.18117080236,140797.20277155426,141343.5807481076,141735.79724087403,142393.08912649294,142671.93161612723,142911.24397687172,142958.84712626433,142830.79227988876,142631.20922526167,142662.93918807092,142976.2047545366,143461.00166973626,143899.98634492196,144454.36738926344,144866.08771587268,145521.0524293351,145821.93049158953,146082.8817965755,146163.93902098297,146078.09329352857,145925.3641878934,145992.02688125396,146325.4229355555,146820.42907201545,147272.44843471813,147834.12984842565,148259.93688859933,148915.44304190102,149231.5475987678,149507.30944144735,149610.23571553887,149551.4642135452,149428.51837696153,149517.56942527523,149864.21083351655,150366.31018619437,150827.0639109483,151393.90186317702,151828.94113332208
NM,1bedroom,152852.7689691989,153777.53553522023,154538.8616760205,155270.3502463438,156034.68250529512,156930.65894680345,158021.9183869713,159168.2965292234,160297.31040671634,161316.18096924457,162291.0746256706,163122.3197365809,163906.74939705004,164708.2881362197,165598.41558583797,166515.49749620844,167431.45152194117,168284.5968818215,169062.2402497429,169819.27883405122,170595.13517595336,171406.65187429392,172235.84431068494,173112.23917987203,173990.10082809092,174840.98270957987,175679.54035933342,176522.31283320385,177377.55970455287,178247.85719798753,179151.07552138314,180064.00888791637,180981.2726619079,181875.81672677558,182763.350694459,183621.67000256613,184462.12379377356,185293.25107526028,186152.45985773887,187024.98845779934,187904.54507586156,188767.97730997804,189620.91767126328,190471.43295974727,191332.07941804608,192193.38165577658,193057.5580513846,193923.11733559045,194778.551790705,195617.59133861997,196468.53385577607,197329.15053391163,198198.9759706694,199065.1595547925,199938.23379430358,200813.74388636215,201697.06251201272,202571.6773272919,203445.20862603022
WV,1bedroom,61529.73160029236,61489.98236541676,61484.18716680971,61505.24992816672,61535.74057736135,61582.9522404286,61640.50965670417,61734.62506359083,61830.29928298774,61934.343499018825,62018.30476553257,62107.581886578475,62196.20753089478,62282.54669886363,62371.25510851849,62460.118254061425,62547.105670495206,62634.9602218027,62722.01001132774,62810.29873031929,62897.2077571631,62984.44618838543,63058.32325574007,63129.46445696747,63202.907373508766,63278.06906444886,63358.34130682344,63441.152437177334,63522.986976662774,63607.133508028004,63691.4887137626,63780.63155140776,63868.62698345987,63957.73117654064,64032.74308003467,64105.824406465195,64180.88352843981,64257.234177849634,64338.40250659877,64421.85648834927,64504.23599620115,64588.774664099474,64673.41474990242,64762.47408573354,64850.36069321913,64939.274610604545,65014.17104629301,65087.05323856435,65161.94632916065,65238.17482181666,65319.251061104216,65402.63897813299,65484.9624373584,65569.46077456701,65654.07155936104,65743.1396078072,65831.03751848785,65919.971133884,65994.87952824199
NE,1bedroom,95643.3307213987,96032.89624498699,96395.36800595556,96740.587091234,97074.53452405964,97399.96129914804,97733.81565409021,98084.03276430171,98433.53210151284,98766.1725016346,99073.1625028506,99386.90366915317,99708.69194936527,100051.02171283604,100377.08174673808,100699.27992482112,101020.6076620531,101340.87995895569,101666.59025157412,101991.43109025405,102319.26607613616,102645.44207646103,102975.40653912655,103305.44016426496,103638.22870866727,103985.79325816342,104315.91371979188,104640.68027467,104963.4112865723,105284.24825465573,105610.8745659321,105938.60812323706,106268.91492570647,106595.82657577997,106923.16116113456,107251.32999769622,107582.85956060694,107929.82486089681,108259.48059207127,108583.95319112115,108906.52357984659,109227.29588543832,109553.81738131861,109881.22006695638,110211.2441481963,110538.07164993466,110865.70700712937,111194.08911509531,111525.76266495707,111872.79649964908,112202.50538098022,112527.01159909759,112849.60035788399,113170.38005866637,113496.91354212863,113824.35406948559,114154.41048551362,114481.24761126512,114808.84856913445
ID,1bedroom,208454.75898991406,209870.84646688806,211172.52251797033,212609.4012924498,214124.86889452286,215633.40397791637,216938.328378376,218131.3705292012,219458.66005708286,220890.74466951238,222429.6658216939,223747.8127943566,225059.66879693765,226482.69280407578,227794.74897957325,229238.60964112726,230759.3670759829,232272.24896991422,233587.78278612945,234794.214367604,236128.9029639322,237566.6622194451,239106.63190403732,240433.14185889772,241748.45232043302,243174.42750823047,244489.45282026817,245935.55506917462,247458.09034112954,248972.42450267068,250289.98681589932,251498.63855582723,252834.7156530024,254273.56357514154,255813.99222673295,257141.77447687672,258457.71939481504,259884.22773542753,261199.75490377887,262646.2447149747,264169.0898828966,265683.6769293194,267001.54638567555,268210.51623795,269546.8021830736,270985.81514057063,272526.3270150092,273854.2845577679,275170.3241589627,276596.91157434287,277912.51123419084,279359.0575489401,280881.94804495195,282396.5720653293,283714.4837413537,284923.49611050193,286259.81067044096,287698.8463267109,289239.3705616369
HI,1bedroom,397069.1742634154,397234.0908443435,397582.6549334629,397949.41413794196,398311.31596033386,398472.6697966334,398734.948562308,398940.24517805054,399098.4729554398,399381.6442053052,399312.968293984,399209.9641144981,399724.477214063,400090.4951917717,400598.11977075733,401112.23757166497,401611.68022119935,401952.8531172497,402366.5665796535,402732.4612037914,403045.3867908303,403562.73262149165,403700.15804568183,403808.1801530563,404432.0659756798,404922.9285768109,405529.18408552144,406134.5385215972,406719.0488314365,407171.3072062208,407678.5459152993,408143.5913360208,408552.00848483754,409213.87667488237,409478.49385577027,409716.741954704,410408.1235687416,410976.02721779235,411643.1469004585,412304.8019325352,412941.80565380893,413462.6118725104,414027.5623645686,414553.79078135395,415021.13284572033,415772.18122272997,416115.2843995502,416433.89080095635,417166.9219180357,417782.3651313897,418487.04214491346,419183.438467266,419852.8341855471,420415.9390727789,421016.50164834363,421580.48412177945,422084.1868536768,422890.2654511442,423281.7998075409
ME,1bedroom,184390.8172326666,185290.86276296084,186191.56436957288,187008.83084985698,187864.63926633864,188753.00510272259,189753.6297572523,190887.10787558366,192117.97131706745,193530.32880774493,194810.40729215636,196152.81177312686,197131.28386925242,198019.28940529763,198909.70191037937,199723.9156154988,200574.95501248867,201458.96924069885,202450.2913747477,203568.84636360419,204781.32385629846,206165.22969991792,207425.70536207597,208746.80638988296,209720.09373529963,210605.03100739516,211492.82144803295,212306.25718696346,213156.08125237236,214038.98652171995,215027.93801213626,216142.6900078365,217350.4820464852,218727.13730508919,219982.6174065685,221298.28948687154,222270.25555638032,223154.41091561958,224041.53315237,224854.7706352916,225704.2849869981,226586.90765054457,227575.25500886393,228689.03785416187,229895.63585709015,231270.44338494737,232524.65042348852,233838.9389970532,234810.56835412912,235694.52445159538,236581.4764040356,237394.66336362393,238244.0987882467,239126.6494328558,240114.84283484635,241228.3787029704,242434.6724192089,243809.00907348763,245062.89168613372
